eName	eChr	eStart	eEnd	Sample	Source	Repeat_Class
chr10-93711168-93716271	chr10	93711168	93716271	Circel-Seq_LR_25_3	FLED	Other
chr9-146696291-146698825	chr9	146696291	146698825	Circel-Seq_LR_25_3	FLED	Other
chr3-169597496-169598279	chr3	169597496	169598279	Circel-Seq_LR_25_3	FLED	Other
chr8-55291004-55291761	chr8	55291004	55291761	Circel-Seq_LR_25_3	FLED	Other
chr11-42625276-42631161	chr11	42625276	42631161	Circel-Seq_LR_25_3	FLED	Other
chr5-150925207-150926830	chr5	150925207	150926830	Circel-Seq_LR_25_3	FLED	Other
chr15-40415066-40416354	chr15	40415066	40416354	Circel-Seq_LR_25_3	FLED	Other
chr9-5860717-5862620	chr9	5860717	5862620	Circel-Seq_LR_25_3	FLED	Other
chr17-725982-726618	chr17	725982	726618	Circel-Seq_LR_25_3	FLED	Other
chrX-151614078-151614739	chrX	151614078	151614739	Circel-Seq_LR_25_3	FLED	Other
chr9-146286736-146287970	chr9	146286736	146287970	Circel-Seq_LR_25_3	FLED	Other
chr3-154273441-154275607	chr3	154273441	154275607	Circel-Seq_LR_25_3	FLED	Other
chr17-2645825-2647690	chr17	2645825	2647690	Circel-Seq_LR_25_3	FLED	Other
chr1-113679977-113682326	chr1	113679977	113682326	Circel-Seq_LR_25_3	FLED	Other
chr3-198115321-198116573	chr3	198115321	198116573	Circel-Seq_LR_25_3	FLED	Other
chr12-132117775-132119287	chr12	132117775	132119287	Circel-Seq_LR_25_3	FLED	Other
chr18-42860403-42861384	chr18	42860403	42861384	Circel-Seq_LR_25_3	FLED	Other
chr5-14369637-14371881	chr5	14369637	14371881	Circel-Seq_LR_25_3	FLED	Other
chr7-52523677-52526699	chr7	52523677	52526699	Circel-Seq_LR_25_3	FLED	Other
chr16-93877918-93879409	chr16	93877918	93879409	Circel-Seq_LR_25_3	FLED	Other
chr7-118150180-118151550	chr7	118150180	118151550	Circel-Seq_LR_25_3	FLED	Other
chr14-25059064-25060454	chr14	25059064	25060454	Circel-Seq_LR_25_3	FLED	Other
chr5-16128133-16130133	chr5	16128133	16130133	Circel-Seq_LR_25_3	FLED	Other
chr5-3226635-3227026	chr5	3226635	3227026	Circel-Seq_LR_25_3	FLED	Other
chr1-176482409-176485086	chr1	176482409	176485086	Circel-Seq_LR_25_3	FLED	Other
chr1-49025975-49027582	chr1	49025975	49027582	Circel-Seq_LR_25_3	FLED	Other
chr1-200161503-200163866	chr1	200161503	200163866	Circel-Seq_LR_25_3	FLED	Other
chr15-20589628-20590165	chr15	20589628	20590165	Circel-Seq_LR_25_3	FLED	Other
chr17-17145831-17146845	chr17	17145831	17146845	Circel-Seq_LR_25_3	FLED	Other
chr7-113444048-113446184	chr7	113444048	113446184	Circel-Seq_LR_25_3	FLED	Other
chr5-5388620-5391530	chr5	5388620	5391530	Circel-Seq_LR_25_3	FLED	Other
chr15-30928023-30929333	chr15	30928023	30929333	Circel-Seq_LR_25_3	FLED	Other
chr11-60350479-60352065	chr11	60350479	60352065	Circel-Seq_LR_25_3	FLED	Other
chr13-57216889-57218680	chr13	57216889	57218680	Circel-Seq_LR_25_3	FLED	Other
chr12-115258391-115259823	chr12	115258391	115259823	Circel-Seq_LR_25_3	FLED	Other
chr11-63569276-63570748	chr11	63569276	63570748	Circel-Seq_LR_25_3	FLED	Other
chr16-293049-293623	chr16	293049	293623	Circel-Seq_LR_25_3	FLED	Other
chr12-16141046-16141470	chr12	16141046	16141470	Circel-Seq_LR_25_3	FLED	Other
chrX-11376661-11378817	chrX	11376661	11378817	Circel-Seq_LR_25_3	FLED	Other
chr1-109894553-109896256	chr1	109894553	109896256	Circel-Seq_LR_25_3	FLED	Other
chr11-34768997-34771258	chr11	34768997	34771258	Circel-Seq_LR_25_3	FLED	Other
chr8-23011309-23013847	chr8	23011309	23013847	Circel-Seq_LR_25_3	FLED	Other
chr12-114719179-114720383	chr12	114719179	114720383	Circel-Seq_LR_25_3	FLED	Other
chr5-144319899-144322339	chr5	144319899	144322339	Circel-Seq_LR_25_3	FLED	Other
chr14-77145411-77149627	chr14	77145411	77149627	Circel-Seq_LR_25_3	FLED	Other
chr5-38574132-38576092	chr5	38574132	38576092	Circel-Seq_LR_25_3	FLED	Other
chrX-48558308-48559354	chrX	48558308	48559354	Circel-Seq_LR_25_3	FLED	Other
chr5-123617139-123618957	chr5	123617139	123618957	Circel-Seq_LR_25_3	FLED	Other
chr14-98794859-98798086	chr14	98794859	98798086	Circel-Seq_LR_25_3	FLED	Other
chr3-148012145-148013678	chr3	148012145	148013678	Circel-Seq_LR_25_3	FLED	Other
chr10-101443331-101444719	chr10	101443331	101444719	Circel-Seq_LR_25_3	FLED	Other
chr12-119544831-119546315	chr12	119544831	119546315	Circel-Seq_LR_25_3	FLED	Other
chr15-25775606-25778656	chr15	25775606	25778656	Circel-Seq_LR_25_3	FLED	Other
chr7-2210444-2211517	chr7	2210444	2211517	Circel-Seq_LR_25_3	FLED	Other
chr10-14594866-14595412	chr10	14594866	14595412	Circel-Seq_LR_25_3	FLED	Other
chr15-65559036-65560627	chr15	65559036	65560627	Circel-Seq_LR_25_3	FLED	Other
chr3-16800961-16802026	chr3	16800961	16802026	Circel-Seq_LR_25_3	FLED	Other
chr18-1015004-1016126	chr18	1015004	1016126	Circel-Seq_LR_25_3	FLED	Other
chr12-53712285-53714045	chr12	53712285	53714045	Circel-Seq_LR_25_3	FLED	Other
chr12-48986079-48988916	chr12	48986079	48988916	Circel-Seq_LR_25_3	FLED	Other
chr5-78776935-78777288	chr5	78776935	78777288	Circel-Seq_LR_25_3	FLED	Other
chr15-30663887-30666295	chr15	30663887	30666295	Circel-Seq_LR_25_3	FLED	Other
chr9-109896628-109900143	chr9	109896628	109900143	Circel-Seq_LR_25_3	FLED	Other
chr9-8865451-8867420	chr9	8865451	8867420	Circel-Seq_LR_25_3	FLED	Other
chr20-52050739-52053888	chr20	52050739	52053888	Circel-Seq_LR_25_3	FLED	Other
chr3-61702526-61703648	chr3	61702526	61703648	Circel-Seq_LR_25_3	FLED	Other
chr9-26615762-26617259	chr9	26615762	26617259	Circel-Seq_LR_25_3	FLED	Other
chr10-64637875-64639724	chr10	64637875	64639724	Circel-Seq_LR_25_3	FLED	Other
chr8-135047883-135049552	chr8	135047883	135049552	Circel-Seq_LR_25_3	FLED	Other
chr12-44723861-44725730	chr12	44723861	44725730	Circel-Seq_LR_25_3	FLED	Other
chr11-134936089-134941464	chr11	134936089	134941464	Circel-Seq_LR_25_3	FLED	Other
chr16-10052396-10053880	chr16	10052396	10053880	Circel-Seq_LR_25_3	FLED	Other
chr5-30600192-30604331	chr5	30600192	30604331	Circel-Seq_LR_25_3	FLED	Other
chr6-38778996-38779766	chr6	38778996	38779766	Circel-Seq_LR_25_3	FLED	Other
chr8-108812255-108814577	chr8	108812255	108814577	Circel-Seq_LR_25_3	FLED	Other
chr2-113354609-113358310	chr2	113354609	113358310	Circel-Seq_LR_25_3	FLED	Other
chr3-89846170-89850872	chr3	89846170	89850872	Circel-Seq_LR_25_3	FLED	Other
chr6-108307938-108310618	chr6	108307938	108310618	Circel-Seq_LR_25_3	FLED	Other
chr8-141084552-141085603	chr8	141084552	141085603	Circel-Seq_LR_25_3	FLED	Other
chr20-34201357-34203087	chr20	34201357	34203087	Circel-Seq_LR_25_3	FLED	Other
chr12-13580007-13581643	chr12	13580007	13581643	Circel-Seq_LR_25_3	FLED	Other
chr10-70637647-70640016	chr10	70637647	70640016	Circel-Seq_LR_25_3	FLED	Other
chr1-159801726-159803013	chr1	159801726	159803013	Circel-Seq_LR_25_3	FLED	Other
chr2-167808354-167809824	chr2	167808354	167809824	Circel-Seq_LR_25_3	FLED	Other
chr11-125983784-125984109	chr11	125983784	125984109	Circel-Seq_LR_25_3	FLED	Other
chr16-60600822-60601907	chr16	60600822	60601907	Circel-Seq_LR_25_3	FLED	Other
chr1-246933394-246940795	chr1	246933394	246940795	Circel-Seq_LR_25_3	FLED	Other
chr6-106625930-106627315	chr6	106625930	106627315	Circel-Seq_LR_25_3	FLED	Other
chr2-74984418-74986212	chr2	74984418	74986212	Circel-Seq_LR_25_3	FLED	Other
chr19-34560011-34564441	chr19	34560011	34564441	Circel-Seq_LR_25_3	FLED	Other
chr13-79127337-79129871	chr13	79127337	79129871	Circel-Seq_LR_25_3	FLED	Other
chr7-47046611-47047826	chr7	47046611	47047826	Circel-Seq_LR_25_3	FLED	Other
chr2-219368713-219369836	chr2	219368713	219369836	Circel-Seq_LR_25_3	FLED	Other
chr6-80763983-80768172	chr6	80763983	80768172	Circel-Seq_LR_25_3	FLED	Other
chr5-133624094-133626463	chr5	133624094	133626463	Circel-Seq_LR_25_3	FLED	Other
chr8-102787925-102789436	chr8	102787925	102789436	Circel-Seq_LR_25_3	FLED	Other
chr10-31849636-31851138	chr10	31849636	31851138	Circel-Seq_LR_25_3	FLED	Other
chr1-37847230-37847991	chr1	37847230	37847991	Circel-Seq_LR_25_3	FLED	Other
chrX-144134748-144135849	chrX	144134748	144135849	Circel-Seq_LR_25_3	FLED	Other
chr6-42062105-42062866	chr6	42062105	42062866	Circel-Seq_LR_25_3	FLED	Other
chr11-71965169-71965626	chr11	71965169	71965626	Circel-Seq_LR_25_3	FLED	Other
chr3-162918987-162920203	chr3	162918987	162920203	Circel-Seq_LR_25_3	FLED	Other
chr19-44070299-44070992	chr19	44070299	44070992	Circel-Seq_LR_25_3	FLED	Other
chr21-29754497-29755674	chr21	29754497	29755674	Circel-Seq_LR_25_3	FLED	Other
chr6-3440905-3443513	chr6	3440905	3443513	Circel-Seq_LR_25_3	FLED	Other
chr3-152128466-152128949	chr3	152128466	152128949	Circel-Seq_LR_25_3	FLED	Other
chr10-130238776-130241142	chr10	130238776	130241142	Circel-Seq_LR_25_3	FLED	Other
chr7-51749882-51750858	chr7	51749882	51750858	Circel-Seq_LR_25_3	FLED	Other
chr1-247178098-247179202	chr1	247178098	247179202	Circel-Seq_LR_25_3	FLED	Other
chr20-4810386-4811528	chr20	4810386	4811528	Circel-Seq_LR_25_3	FLED	Other
chr11-45054789-45057320	chr11	45054789	45057320	Circel-Seq_LR_25_3	FLED	Other
chr7-54261011-54263309	chr7	54261011	54263309	Circel-Seq_LR_25_3	FLED	Other
chr11-5531223-5532345	chr11	5531223	5532345	Circel-Seq_LR_25_3	FLED	Other
chr3-43123489-43128067	chr3	43123489	43128067	Circel-Seq_LR_25_3	FLED	Other
chr2-32094345-32095761	chr2	32094345	32095761	Circel-Seq_LR_25_3	FLED	Other
chr5-35444043-35444623	chr5	35444043	35444623	Circel-Seq_LR_25_3	FLED	Other
chr19-57348442-57349175	chr19	57348442	57349175	Circel-Seq_LR_25_3	FLED	Other
chr1-42810812-42812165	chr1	42810812	42812165	Circel-Seq_LR_25_3	FLED	Other
chr7-18414558-18419530	chr7	18414558	18419530	Circel-Seq_LR_25_3	FLED	Other
chr21-35199558-35200769	chr21	35199558	35200769	Circel-Seq_LR_25_3	FLED	Other
chr7-114365267-114369649	chr7	114365267	114369649	Circel-Seq_LR_25_3	FLED	Other
chr13-110270988-110273415	chr13	110270988	110273415	Circel-Seq_LR_25_3	FLED	Other
chr9-150121276-150123190	chr9	150121276	150123190	Circel-Seq_LR_25_3	FLED	Other
chr5-143585858-143589329	chr5	143585858	143589329	Circel-Seq_LR_25_3	FLED	Other
chr9-85563738-85566274	chr9	85563738	85566274	Circel-Seq_LR_25_3	FLED	Other
chr3-30255209-30259700	chr3	30255209	30259700	Circel-Seq_LR_25_3	FLED	Other
chr16-71326741-71328689	chr16	71326741	71328689	Circel-Seq_LR_25_3	FLED	Other
chrX-88026749-88028814	chrX	88026749	88028814	Circel-Seq_LR_25_3	FLED	Other
chr5-149419239-149420028	chr5	149419239	149420028	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr17-34481890-34483393	chr17	34481890	34483393	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr15-38160946-38162426	chr15	38160946	38162426	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr1-147709476-147710631	chr1	147709476	147710631	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr1-19634941-19642136	chr1	19634941	19642136	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr1-114240368-114241508	chr1	114240368	114241508	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr9-141876581-141877774	chr9	141876581	141877774	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr2-201958890-201960377	chr2	201958890	201960377	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr22-24512534-24512890	chr22	24512534	24512890	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr20-33345134-33345870	chr20	33345134	33345870	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr7-5989069-5990026	chr7	5989069	5990026	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr1-115931442-115933058	chr1	115931442	115933058	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chrX-8276138-8277272	chrX	8276138	8277272	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr3-4994609-4998805	chr3	4994609	4998805	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr1-209536302-209538658	chr1	209536302	209538658	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr20-3079757-3081248	chr20	3079757	3081248	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr17-44377463-44380535	chr17	44377463	44380535	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr16-73437155-73437715	chr16	73437155	73437715	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr4-41185734-41186981	chr4	41185734	41186981	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr5-1619818-1621010	chr5	1619818	1621010	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr8-144429788-144430348	chr8	144429788	144430348	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr6-65894241-65897672	chr6	65894241	65897672	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr2-197842887-197844541	chr2	197842887	197844541	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr2-204509749-204513471	chr2	204509749	204513471	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr5-155016599-155019373	chr5	155016599	155019373	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr22-51049346-51051142	chr22	51049346	51051142	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr1-8972249-8978930	chr1	8972249	8978930	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr3-58566063-58569634	chr3	58566063	58569634	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr17-12266220-12268410	chr17	12266220	12268410	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr4-87162775-87164575	chr4	87162775	87164575	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr2-204528616-204531210	chr2	204528616	204531210	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr3-123167908-123169297	chr3	123167908	123169297	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr5-2052485-2053298	chr5	2052485	2053298	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr3-42679225-42679701	chr3	42679225	42679701	Circel-Seq_LR_25_3	FLED	Inverted-Repeat
chr1-5792920-5794401	chr1	5792920	5794401	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr18-64534564-64537267	chr18	64534564	64537267	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr22-49668141-49669072	chr22	49668141	49669072	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr13-100980047-100983496	chr13	100980047	100983496	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-120189169-120190354	chr1	120189169	120190354	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-45878925-45879683	chr20	45878925	45879683	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr19-10112469-10114805	chr19	10112469	10114805	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-134342524-134345069	chr10	134342524	134345069	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-122383003-122384707	chr12	122383003	122384707	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-85112108-85113490	chr1	85112108	85113490	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr16-19836205-19838371	chr16	19836205	19838371	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-80957557-80958056	chr17	80957557	80958056	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-8158423-8159195	chr2	8158423	8159195	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr14-30702556-30703897	chr14	30702556	30703897	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr19-49770360-49771210	chr19	49770360	49771210	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-92556679-92557666	chr1	92556679	92557666	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-64866640-64868866	chr11	64866640	64868866	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-66233735-66235278	chr11	66233735	66235278	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-124690842-124691617	chr5	124690842	124691617	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr19-52498275-52499036	chr19	52498275	52499036	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr6-94152466-94156737	chr6	94152466	94156737	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-71592120-71593409	chr2	71592120	71593409	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-241488612-241489842	chr1	241488612	241489842	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr18-45759576-45761041	chr18	45759576	45761041	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-41028771-41032817	chr9	41028771	41032817	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-46704195-46707115	chr17	46704195	46707115	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-147464221-147466070	chr9	147464221	147466070	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-46685983-46688647	chr2	46685983	46688647	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-10563829-10566153	chr3	10563829	10566153	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr7-47948929-47951627	chr7	47948929	47951627	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-69341435-69343632	chr10	69341435	69343632	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-91350192-91354235	chr1	91350192	91354235	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr16-10871495-10874093	chr16	10871495	10874093	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-11857480-11858780	chr5	11857480	11858780	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-27468173-27468494	chr1	27468173	27468494	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-128930148-128931040	chr5	128930148	128931040	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr21-33104424-33105885	chr21	33104424	33105885	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-200653828-200654913	chr1	200653828	200654913	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-9388791-9390794	chr5	9388791	9390794	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-130433128-130435157	chr5	130433128	130435157	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr7-136593538-136596999	chr7	136593538	136596999	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr22-19188469-19190247	chr22	19188469	19190247	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-227606394-227607845	chr1	227606394	227607845	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr4-16118736-16120008	chr4	16118736	16120008	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-134908336-134909178	chr2	134908336	134909178	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-65259092-65262445	chr17	65259092	65262445	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr15-45144840-45146137	chr15	45144840	45146137	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr22-51033121-51034101	chr22	51033121	51034101	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-19416870-19418416	chr8	19416870	19418416	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr15-64936874-64937587	chr15	64936874	64937587	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-41216795-41217324	chr17	41216795	41217324	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-73894951-73895668	chr11	73894951	73895668	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr6-168586971-168589425	chr6	168586971	168589425	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr14-90291548-90292627	chr14	90291548	90292627	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-116412866-116413550	chr12	116412866	116413550	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr6-35259559-35260958	chr6	35259559	35260958	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr11-75708837-75709529	chr11	75708837	75709529	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-130129241-130132850	chr3	130129241	130132850	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-136419429-136422705	chr9	136419429	136422705	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr16-25371093-25372584	chr16	25371093	25372584	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr16-19643243-19645218	chr16	19643243	19645218	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-33319410-33322297	chr10	33319410	33322297	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-14479071-14480467	chr9	14479071	14480467	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr4-172517527-172518787	chr4	172517527	172518787	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr16-2074655-2076295	chr16	2074655	2076295	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-65090754-65092620	chr20	65090754	65092620	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-12414439-12416645	chr17	12414439	12416645	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-109510328-109511848	chr2	109510328	109511848	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr15-90543589-90544304	chr15	90543589	90544304	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr13-111161489-111163226	chr13	111161489	111163226	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr6-17868126-17869032	chr6	17868126	17869032	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-8580250-8581027	chr17	8580250	8581027	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-15516875-15517968	chr1	15516875	15517968	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr22-46367975-46369488	chr22	46367975	46369488	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr4-67466633-67467548	chr4	67466633	67467548	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr19-17794132-17796076	chr19	17794132	17796076	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-54515758-54518078	chr3	54515758	54518078	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-46243894-46245037	chr20	46243894	46245037	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-21713919-21716212	chr1	21713919	21716212	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-81421585-81421939	chr17	81421585	81421939	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-53567374-53568337	chr1	53567374	53568337	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr10-106274064-106275643	chr10	106274064	106275643	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-123522395-123523246	chr5	123522395	123523246	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr16-54756620-54758380	chr16	54756620	54758380	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr4-125157819-125161070	chr4	125157819	125161070	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr19-58390149-58390901	chr19	58390149	58390901	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-186846330-186847842	chr3	186846330	186847842	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr7-6544028-6544524	chr7	6544028	6544524	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr22-19442668-19445733	chr22	19442668	19445733	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr15-41019086-41020128	chr15	41019086	41020128	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-59065038-59067398	chr1	59065038	59067398	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-174962534-174964146	chr5	174962534	174964146	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr12-115189079-115189893	chr12	115189079	115189893	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-130929132-130929985	chr8	130929132	130929985	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-160696622-160699388	chr5	160696622	160699388	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-88819720-88822984	chr9	88819720	88822984	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-18743678-18744874	chr9	18743678	18744874	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr15-99006141-99008998	chr15	99006141	99008998	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr18-26156368-26157827	chr18	26156368	26157827	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-219375073-219378215	chr1	219375073	219378215	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-108893789-108894705	chr9	108893789	108894705	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-145673811-145674220	chr8	145673811	145674220	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-36971802-36973315	chr17	36971802	36973315	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr20-52383961-52384701	chr20	52383961	52384701	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-46148123-46148449	chr2	46148123	46148449	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr9-121833945-121835138	chr9	121833945	121835138	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr14-25434434-25438392	chr14	25434434	25438392	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr17-34514624-34515481	chr17	34514624	34515481	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-53866838-53868271	chr3	53866838	53868271	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr4-162836855-162841539	chr4	162836855	162841539	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr3-45036608-45037377	chr3	45036608	45037377	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-121760748-121761530	chr8	121760748	121761530	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr6-114120600-114122274	chr6	114120600	114122274	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr2-239283956-239284732	chr2	239283956	239284732	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-127696245-127697415	chr8	127696245	127697415	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr6-117051797-117052555	chr6	117051797	117052555	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr4-126608071-126608653	chr4	126608071	126608653	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr5-95383422-95384608	chr5	95383422	95384608	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr8-27733598-27737187	chr8	27733598	27737187	Circel-Seq_LR_25_3	FLED	Direct-Repeat
chr1-36049605-36050592	chr1	36049605	36050592	Circel-Seq_LR_25_3	FLED	Direct-Repeat
