eName	eChr	eStart	eEnd	Sample	Source	Repeat_Class
chr14-67275790-67276360	chr14	67275790	67276360	MMC-seq	CircleSeeker	Other
chr5-16140534-16143013	chr5	16140534	16143013	MMC-seq	CircleSeeker	Other
chr3-168176189-168179952	chr3	168176189	168179952	MMC-seq	CircleSeeker	Other
chr3-135674171-135675773	chr3	135674171	135675773	MMC-seq	CircleSeeker	Direct-Repeat
chr2-13414875-13416888	chr2	13414875	13416888	MMC-seq	CircleSeeker	Inverted-Repeat
chr1-145820027-145820965	chr1	145820027	145820965	MMC-seq	CircleSeeker	Other
chrX-82787285-82788715	chrX	82787285	82788715	MMC-seq	CircleSeeker	Other
chr3-26694179-26694926	chr3	26694179	26694926	MMC-seq	CircleSeeker	Other
chr21-27501991-27502975	chr21	27501991	27502975	MMC-seq	CircleSeeker	Other
chr7-48551717-48552977	chr7	48551717	48552977	MMC-seq	CircleSeeker	Other
chr11-45004136-45005184	chr11	45004136	45005184	MMC-seq	CircleSeeker	Direct-Repeat
chr2-77444340-77445766	chr2	77444340	77445766	MMC-seq	CircleSeeker	Direct-Repeat
chr16-28811141-28812967	chr16	28811141	28812967	MMC-seq	CircleSeeker	Other
chr17-21339808-21342100	chr17	21339808	21342100	MMC-seq	CircleSeeker	Other
chr2-114991828-114992639	chr2	114991828	114992639	MMC-seq	CircleSeeker	Direct-Repeat
chr6-26014295-26015322	chr6	26014295	26015322	MMC-seq	CircleSeeker	Other
chr6-146991055-146992358	chr6	146991055	146992358	MMC-seq	CircleSeeker	Other
chr3-132324753-132325778	chr3	132324753	132325778	MMC-seq	CircleSeeker	Other
chr5-127542638-127544376	chr5	127542638	127544376	MMC-seq	CircleSeeker	Other
chr19-13101351-13102170	chr19	13101351	13102170	MMC-seq	CircleSeeker	Other
chr9-118160960-118162262	chr9	118160960	118162262	MMC-seq	CircleSeeker	Other
chr17-32768838-32769938	chr17	32768838	32769938	MMC-seq	CircleSeeker	Other
chr8-142239163-142240381	chr8	142239163	142240381	MMC-seq	CircleSeeker	Other
chr7-103122965-103123327	chr7	103122965	103123327	MMC-seq	CircleSeeker	Other
chr11-34385708-34386517	chr11	34385708	34386517	MMC-seq	CircleSeeker	Other
chr12-51837069-51838995	chr12	51837069	51838995	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr22-25455374-25455706	chr22	25455374	25455706	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr8-94518329-94519904	chr8	94518329	94519904	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr7-5673164-5673502	chr7	5673164	5673502	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr1-44161206-44162755	chr1	44161206	44162755	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr2-48861161-48862534	chr2	48861161	48862534	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr1-159007368-159008582	chr1	159007368	159008582	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr20-21161505-21162240	chr20	21161505	21162240	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr7-105030169-105030953	chr7	105030169	105030953	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr16-63816612-63818147	chr16	63816612	63818147	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr6-35223518-35224777	chr6	35223518	35224777	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr12-77653095-77654245	chr12	77653095	77654245	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr6-33546482-33547728	chr6	33546482	33547728	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr1-50470613-50470862	chr1	50470613	50470862	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr3-124050288-124051409	chr3	124050288	124051409	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr16-95858716-95859612	chr16	95858716	95859612	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr8-128954700-128956026	chr8	128954700	128956026	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr4-14531262-14532049	chr4	14531262	14532049	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr8-144465820-144466556	chr8	144465820	144466556	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr16-71449512-71450506	chr16	71449512	71450506	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr6-131423577-131425089	chr6	131423577	131425089	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr19-52905532-52906607	chr19	52905532	52906607	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr6-1438842-1443927	chr6	1438842	1443927	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr5-21604041-21605370	chr5	21604041	21605370	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr5-163940365-163941607	chr5	163940365	163941607	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr20-371014-371803	chr20	371014	371803	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr18-5400404-5400994	chr18	5400404	5400994	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr9-93992685-93993767	chr9	93992685	93993767	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr16-71369396-71372759	chr16	71369396	71372759	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr1-227343594-227344501	chr1	227343594	227344501	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr12-104568390-104574574	chr12	104568390	104574574	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr20-64656638-64657124	chr20	64656638	64657124	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr19-3280188-3280871	chr19	3280188	3280871	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr3-100692444-100693173	chr3	100692444	100693173	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr1-27435227-27436057	chr1	27435227	27436057	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr9-35418087-35418613	chr9	35418087	35418613	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr8-123740282-123744428	chr8	123740282	123744428	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr16-30250476-30251126	chr16	30250476	30251126	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr15-86412847-86413898	chr15	86412847	86413898	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr10-80044316-80047012	chr10	80044316	80047012	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr7-147230703-147235180	chr7	147230703	147235180	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr17-44635106-44635818	chr17	44635106	44635818	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr4-189505168-189505977	chr4	189505168	189505977	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr5-1685028-1686029	chr5	1685028	1686029	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr13-110882856-110884746	chr13	110882856	110884746	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr8-97711770-97713993	chr8	97711770	97713993	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr2-54839655-54840426	chr2	54839655	54840426	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr14-90497793-90499683	chr14	90497793	90499683	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chrX-25809833-25810487	chrX	25809833	25810487	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr5-111557648-111558275	chr5	111557648	111558275	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr11-77322981-77324904	chr11	77322981	77324904	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr6-162838357-162839901	chr6	162838357	162839901	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chrX-43156855-43158849	chrX	43156855	43158849	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr16-25840421-25841104	chr16	25840421	25841104	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr2-240227697-240228407	chr2	240227697	240228407	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr20-60022648-60023787	chr20	60022648	60023787	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr12-57080255-57081636	chr12	57080255	57081636	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr13-60735603-60737553	chr13	60735603	60737553	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr3-200064556-200065183	chr3	200064556	200065183	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr17-18581740-18582278	chr17	18581740	18582278	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr9-117157604-117158767	chr9	117157604	117158767	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr8-25983618-25987453	chr8	25983618	25987453	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr2-100475271-100476115	chr2	100475271	100476115	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr7-120803635-120806041	chr7	120803635	120806041	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr8-138639837-138643859	chr8	138639837	138643859	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr11-47048700-47049914	chr11	47048700	47049914	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr11-65156938-65157667	chr11	65156938	65157667	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr8-22410666-22411364	chr8	22410666	22411364	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr14-98156825-98158680	chr14	98156825	98158680	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr1-21472696-21475541	chr1	21472696	21475541	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr11-87325245-87326009	chr11	87325245	87326009	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr17-76921311-76921802	chr17	76921311	76921802	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr3-50255597-50256396	chr3	50255597	50256396	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr12-122914369-122915316	chr12	122914369	122915316	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chrX-126021092-126021733	chrX	126021092	126021733	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr10-80277647-80278184	chr10	80277647	80278184	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr10-100932972-100933422	chr10	100932972	100933422	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr22-38395272-38395907	chr22	38395272	38395907	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr15-32391932-32393020	chr15	32391932	32393020	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chrX-118726990-118727849	chrX	118726990	118727849	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr19-35407950-35408422	chr19	35407950	35408422	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr19-15828359-15829057	chr19	15828359	15829057	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr18-25295124-25296006	chr18	25295124	25296006	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr16-90329902-90331466	chr16	90329902	90331466	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr6-108284052-108285094	chr6	108284052	108285094	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr4-8390862-8391340	chr4	8390862	8391340	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr16-9229800-9231134	chr16	9229800	9231134	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr11-123280983-123282383	chr11	123280983	123282383	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr3-182868006-182871814	chr3	182868006	182871814	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr22-48808457-48809136	chr22	48808457	48809136	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr15-71171179-71172076	chr15	71171179	71172076	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr13-29160541-29161608	chr13	29160541	29161608	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chrX-54696115-54698050	chrX	54696115	54698050	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr8-141430125-141430901	chr8	141430125	141430901	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr16-19922793-19923489	chr16	19922793	19923489	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr13-56796738-56797980	chr13	56796738	56797980	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr10-126675606-126676577	chr10	126675606	126676577	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr16-88900831-88903010	chr16	88900831	88903010	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr6-162002597-162003177	chr6	162002597	162003177	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr4-39971791-39972445	chr4	39971791	39972445	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr1-180185114-180187371	chr1	180185114	180187371	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr20-34286532-34287876	chr20	34286532	34287876	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr16-23541307-23542487	chr16	23541307	23542487	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr4-113931192-113931743	chr4	113931192	113931743	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr11-36109270-36110248	chr11	36109270	36110248	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr11-44779275-44780830	chr11	44779275	44780830	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr3-126092369-126095175	chr3	126092369	126095175	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr17-79423816-79424937	chr17	79423816	79424937	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr18-47979893-47981706	chr18	47979893	47981706	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr16-10871496-10874101	chr16	10871496	10874101	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chrX-52828837-52830165	chrX	52828837	52830165	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr20-52016633-52017922	chr20	52016633	52017922	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr15-82615085-82615643	chr15	82615085	82615643	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr2-115174645-115179195	chr2	115174645	115179195	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr6-35001239-35002977	chr6	35001239	35002977	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr2-109914040-109914892	chr2	109914040	109914892	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr6-168158402-168158751	chr6	168158402	168158751	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr16-25146456-25147003	chr16	25146456	25147003	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr7-28706049-28709239	chr7	28706049	28709239	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr2-109759368-109761249	chr2	109759368	109761249	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr17-3815663-3816480	chr17	3815663	3816480	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr11-120264053-120266794	chr11	120264053	120266794	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr12-19602049-19602638	chr12	19602049	19602638	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr1-80515791-80520737	chr1	80515791	80520737	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr20-61619555-61620508	chr20	61619555	61620508	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr20-21015178-21016286	chr20	21015178	21016286	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr14-93279592-93280375	chr14	93279592	93280375	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr18-65750654-65752898	chr18	65750654	65752898	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr14-99235137-99235932	chr14	99235137	99235932	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr1-21238139-21238562	chr1	21238139	21238562	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr7-118612137-118614625	chr7	118612137	118614625	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr3-13475432-13476382	chr3	13475432	13476382	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr1-45411432-45412918	chr1	45411432	45412918	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr8-145760991-145761502	chr8	145760991	145761502	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr5-97599312-97600673	chr5	97599312	97600673	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr5-73145816-73146899	chr5	73145816	73146899	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr16-592651-593065	chr16	592651	593065	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr16-63790427-63791466	chr16	63790427	63791466	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr7-132820906-132822363	chr7	132820906	132822363	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr11-33541782-33542544	chr11	33541782	33542544	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr7-150586004-150586900	chr7	150586004	150586900	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr7-76906114-76906671	chr7	76906114	76906671	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr2-2670375-2672393	chr2	2670375	2672393	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr10-127706304-127708131	chr10	127706304	127708131	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr3-185922075-185923006	chr3	185922075	185923006	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr15-21538961-21539925	chr15	21538961	21539925	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr10-121965789-121966846	chr10	121965789	121966846	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr10-120053593-120053894	chr10	120053593	120053894	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr17-68905827-68906693	chr17	68905827	68906693	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr9-122235189-122238662	chr9	122235189	122238662	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr2-71509276-71509803	chr2	71509276	71509803	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Both
chr2-216160360-216164871	chr2	216160360	216164871	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr10-51453718-51455758	chr10	51453718	51455758	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr19-763329-764482	chr19	763329	764482	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr12-109711173-109713927	chr12	109711173	109713927	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr10-123033976-123037441	chr10	123033976	123037441	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr22-47784486-47785076	chr22	47784486	47785076	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr17-28507889-28509205	chr17	28507889	28509205	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr19-4046564-4047681	chr19	4046564	4047681	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr18-57280681-57281334	chr18	57280681	57281334	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr1-5499043-5500142	chr1	5499043	5500142	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr5-10287448-10288860	chr5	10287448	10288860	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr1-7730365-7731304	chr1	7730365	7731304	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Inverted-Repeat
chr17-49876848-49877554	chr17	49876848	49877554	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr22-49198764-49199538	chr22	49198764	49199538	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr20-38457231-38457718	chr20	38457231	38457718	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr17-81102243-81102903	chr17	81102243	81102903	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr10-77939512-77940197	chr10	77939512	77940197	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr15-31114275-31116820	chr15	31114275	31116820	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr1-199213016-199214513	chr1	199213016	199214513	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr5-33860388-33860908	chr5	33860388	33860908	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr12-111300711-111301695	chr12	111300711	111301695	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr11-70221885-70223696	chr11	70221885	70223696	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr17-19247446-19248231	chr17	19247446	19248231	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr6-4240228-4242038	chr6	4240228	4242038	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr2-109892958-109894715	chr2	109892958	109894715	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr16-2940625-2941194	chr16	2940625	2941194	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr12-110891529-110892848	chr12	110891529	110892848	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr19-16515898-16517713	chr19	16515898	16517713	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr1-64352586-64356847	chr1	64352586	64356847	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr11-70196590-70198340	chr11	70196590	70198340	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr12-19542751-19543280	chr12	19542751	19543280	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr7-77098061-77098431	chr7	77098061	77098431	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr7-130282606-130285909	chr7	130282606	130285909	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr7-150149445-150150108	chr7	150149445	150150108	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr3-58657997-58658893	chr3	58657997	58658893	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
chr16-52701850-52706420	chr16	52701850	52706420	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr17-78835762-78838492	chr17	78835762	78838492	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr8-132550342-132551795	chr8	132550342	132551795	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Other
chr1-58474366-58475260	chr1	58474366	58475260	eccDNA_Circel-Seq_NGS_25_3_CM	Circle-Map	Direct-Repeat
